NPI,Physician_Name,State,Total_Procedures_Annual,Total_Revenue_Annual,Total_RVUs_Annual,Monthly_Procedures,Monthly_Revenue,Monthly_RVUs,RVU_to_National_Mean_Diff_Pct,Performance_Tier
1063893717,Matthew Moynihan,VA,3509.0,131961.05000065098,3813.219885472863,292.4,10996.75,317.8,-1.0,Average Performer
1063893949,Maung Htein Thu,MO,273.0,19065.140000018,550.916887725841,22.8,1588.76,45.9,-85.7,Average Performer
1063899250,Andrew Bergersen,MN,1286.0,98943.9600003431,2859.1396917414536,107.2,8245.33,238.3,-25.8,Average Performer
1063904282,Siobhan Telfer,PA,701.0,34890.149999702204,1008.205177098387,58.4,2907.51,84.0,-73.8,Average Performer
1063940088,Weston Kitley,IN,2250.0,101922.0000003239,2945.1947916940867,187.5,8493.5,245.4,-23.5,Average Performer
1063943439,Andrew Tam,CA,148.0,15234.01,440.21042472158166,12.3,1269.5,36.7,-88.6,Average Performer
1063944536,Jonathan Demeter,TX,3125.0,147025.3999986607,4248.5277204275735,260.4,12252.12,354.0,10.3,Average Performer
1063948982,Marcus Jamil,MI,137.0,9918.009999969,286.59633244820293,11.4,826.5,23.9,-92.6,Bottom 10% Performer
1063949725,Stephen Legg,VA,3493.0,259561.239999987,7500.425935236663,291.1,21630.1,625.0,94.7,Average Performer
1063951606,Jared Brown,NC,923.0,54804.469999834604,1583.6604423437013,76.9,4567.04,132.0,-58.9,Average Performer
1073031324,Amit Bhattu,PA,705.0,59618.7999990806,1722.7779992914736,58.8,4968.23,143.6,-55.3,Average Performer
1073044038,Amanda Ingram,NC,2033.0,100007.419999228,2889.870023268316,169.4,8333.95,240.8,-25.0,Average Performer
1073049359,Nourhan Ismaeel,GA,260.0,18988.379999983998,548.6987880779744,21.7,1582.36,45.7,-85.8,Average Performer
1073502720,Christopher Haas,OH,957.0,63878.4300002856,1845.8666366225007,79.8,5323.2,153.8,-52.1,Average Performer
1073509188,Jeffery Kroll,TX,162.0,8392.98000001,242.52821748732885,13.5,699.42,20.2,-93.7,Bottom 10% Performer
1073517066,Mark Bigler,KY,8383.0,168833.0799992417,4878.694569159332,698.6,14069.42,406.6,26.7,Average Performer
1073519310,Kenneth Essig,FL,651.0,51436.619999645,1486.3411758484028,54.2,4286.38,123.9,-61.4,Average Performer
1073534525,David Ginsberg,CA,1507.0,92137.2399996658,2662.448925327421,125.6,7678.1,221.9,-30.9,Average Performer
1073543369,Stephen Sacks,CA,83174.0,1384256.2000002363,40000.236951766914,6931.2,115354.68,3333.4,938.5,Top 10% Performer
1073549127,Patrick Walsh,MD,60.0,4345.9099999889995,125.58183215692563,5.0,362.16,10.5,-96.7,Bottom 10% Performer
1073560058,Homa Porter,TX,13976.0,253750.9800001641,7332.529431147138,1164.7,21145.92,611.0,90.4,Average Performer
1073560488,Hani Rashid,NY,521.0,28837.1799999951,833.2951898791287,43.4,2403.1,69.4,-78.4,Average Performer
1073563979,David Chou,HI,772.0,46006.11000005,1329.4181389476453,64.3,3833.84,110.8,-65.5,Average Performer
1073564829,Gregory Lacy,CT,29.0,1473.439999998,42.577341632366455,2.4,122.79,3.5,-98.9,Bottom 10% Performer
1073564910,Stephen Weiss,FL,5315.0,228610.38000039558,6606.052672653906,442.9,19050.87,550.5,71.5,Average Performer
1073567376,Stephen Lapin,TX,7060.0,282553.1299983227,8164.8123746127185,588.3,23546.09,680.4,112.0,Average Performer
1073567434,Kambiz Dardashti,CA,6629.0,541295.4199986089,15641.573475233019,552.4,45107.95,1303.5,306.1,Top 10% Performer
1073568382,Thomas Landon,MO,550.0,42928.829999988004,1240.495344764464,45.8,3577.4,103.4,-67.8,Average Performer
1073570222,Larry Strong,IN,179.0,3256.390000022,94.0984563466084,14.9,271.37,7.8,-97.6,Bottom 10% Performer
1073573143,Robert Brannigan,IL,205.0,17052.71000005,492.7645913174518,17.1,1421.06,41.1,-87.2,Average Performer
1073577045,Kristopher Atzeff,IL,6454.0,207204.459999243,5987.495304287758,537.8,17267.04,499.0,55.4,Average Performer
1073584744,Marcellus Lahaye,LA,4080.0,201749.0000004991,5829.851298336688,340.0,16812.42,485.8,51.4,Average Performer
1073585089,Joseph Conti,PA,781.0,46830.570000138,1353.2421935993548,65.1,3902.55,112.8,-64.9,Average Performer
1073585436,David Guthman,IL,2833.0,236511.2100006765,6834.359450060293,236.1,19709.27,569.5,77.4,Average Performer
1073589651,Thong Bui,OR,5850.0,238018.15999806378,6877.905115212412,487.5,19834.85,573.2,78.6,Average Performer
1073590014,Erik Alexander,AZ,3354.0,237218.09000091322,6854.785847649068,279.5,19768.17,571.2,78.0,Average Performer
1073592796,Claiborne Whitworth,VA,927.0,48253.1599997118,1394.3501453413492,77.2,4021.1,116.2,-63.8,Average Performer
1073593638,Dirk Sypherd,WA,391.0,25154.0099999842,726.8642613168796,32.6,2096.17,60.6,-81.1,Average Performer
1073595401,Peter Clark,NC,439.0,29725.100000037,858.953019980148,36.6,2477.09,71.6,-77.7,Average Performer
1073597753,Timothy Grayson,GA,2006.0,113035.1799995504,3266.3274210849618,167.2,9419.6,272.2,-15.2,Average Performer
1073598371,Shahrad Aynehchi,CA,3818.0,230769.0100010966,6668.429645586531,318.2,19230.75,555.7,73.1,Average Performer
1073604328,Brent Hollenbeck,MA,40.0,3224.710000001,93.1830134484861,3.3,268.73,7.8,-97.6,Bottom 10% Performer
1073605994,Richard Leidinger,VT,656.0,35720.910000048,1032.2112800610296,54.7,2976.74,86.0,-73.2,Average Performer
1073607628,Venkatesh Krishnamurthi,OH,306.0,14925.730000055,431.30219440606015,25.5,1243.81,35.9,-88.8,Average Performer
1073607727,Levan Khasidy,NY,601.0,59665.930000062,1724.1398940092238,50.1,4972.16,143.7,-55.2,Average Performer
1073617023,Rodman Rogers,CA,1909.0,201071.709999914,5810.279949833093,159.1,16755.98,484.2,50.8,Average Performer
1073618187,David Levy,MD,1832.0,87594.1999995862,2531.17071506222,152.7,7299.52,210.9,-34.3,Average Performer
1073619441,Jeffrey Greski,MI,1874.0,132235.799999881,3821.1592142414074,156.2,11019.65,318.4,-0.8,Average Performer
1073619615,Anil Kumar,MI,2369.0,177425.5800005394,5126.988227558628,197.4,14785.47,427.2,33.1,Average Performer
1073620712,Michael Feloney,NE,894.0,58711.9999999536,1696.5746022375642,74.5,4892.67,141.4,-56.0,Average Performer
1073625307,Raymond Seiler,SC,2621.0,118326.2500000658,3419.221122228554,218.4,9860.52,284.9,-11.2,Average Performer
1073627337,Ralph Madeb,NY,2237.0,138259.5499997927,3995.2248440970898,186.4,11521.63,332.9,3.7,Average Performer
1073634861,Walter Cazayoux,LA,784.0,50723.829999872,1465.7439996264252,65.3,4226.99,122.1,-61.9,Average Performer
1073649406,Mohummad Siddiqui,MD,419.0,44456.060000111,1284.6270321535158,34.9,3704.67,107.1,-66.6,Average Performer
1073653119,Ashok Kar,CA,76.0,4015.04999997,116.02111760233714,6.3,334.59,9.7,-97.0,Bottom 10% Performer
1073656617,Tobias Kohler,MN,1004.0,85726.910000081,2477.212464820783,83.7,7143.91,206.4,-35.7,Average Performer
1073656765,Odell Dean,LA,1757.0,76897.310000472,2222.0674330169736,146.4,6408.11,185.2,-42.3,Average Performer
1073675591,Michael Santomauro,CA,3071.0,134864.0399996939,3897.106298862455,255.9,11238.67,324.8,1.2,Average Performer
1073682035,Doyle Renfroe,MS,31121.0,1055826.919995789,30509.761834462868,2593.4,87985.58,2542.5,692.1,Top 10% Performer
1073691564,Herkanwal Khaira,CA,2686.0,280394.27999847924,8102.429044462529,223.8,23366.19,675.2,110.3,Average Performer
1073692174,Joseph Lanzone,GA,16145.0,128337.0499998946,3708.4987661140085,1345.4,10694.75,309.0,-3.7,Average Performer
1073714267,Jamin Brahmbhatt,FL,1625.0,192665.700000101,5567.375210225364,135.4,16055.48,463.9,44.5,Average Performer
1073715744,Joseph Klink,FL,683.0,58737.090000106,1697.299616834729,56.9,4894.76,141.4,-55.9,Average Performer
1073729521,Gregory Lowe,OH,405.0,39430.629999847006,1139.4094121818343,33.8,3285.89,95.0,-70.4,Average Performer
1073741187,Jaclyn Milose,MI,9065.0,181037.350000339,5231.3559420086285,755.4,15086.45,435.9,35.8,Average Performer
1073748257,Jaber Alanzi,OH,1151.0,73032.3699997682,2110.383977430871,95.9,6086.03,175.9,-45.2,Average Performer
1073748554,Martin Kathrins,MA,1753.0,143080.5900013042,4134.536297001815,146.1,11923.38,344.5,7.3,Average Performer
1073753091,Samit Soni,TX,1908.0,121373.7800000601,3507.284243865553,159.0,10114.48,292.3,-8.9,Average Performer
1073758652,Tung-Chin Hsieh,CA,258666.0,462968.0600007947,13378.182522229965,21555.5,38580.67,1114.8,247.3,Top 10% Performer
1073770657,Kelly Cary,IN,245.0,13479.139999998999,389.5007253035294,20.4,1123.26,32.5,-89.9,Average Performer
1073773008,Jeffrey Davis,KS,10542.0,185775.339999343,5368.267535856089,878.5,15481.28,447.4,39.4,Average Performer
1073778452,Michael Brewer,AL,1790.0,77406.2000001462,2236.7726014455848,149.2,6450.52,186.4,-41.9,Average Performer
1073803490,Nicholas Hauser,NV,256.0,16938.7099999885,489.4703839193121,21.3,1411.56,40.8,-87.3,Average Performer
1073804209,Zachary Reardon,AL,16958.0,505708.44999760605,14613.232599869561,1413.2,42142.37,1217.8,279.4,Top 10% Performer
1073809398,Parth Modi,IL,618.0,44778.880000175,1293.9554183982927,51.5,3731.57,107.8,-66.4,Average Performer
1073836623,Juan Jimenez,OH,1372.0,73163.9900001544,2114.187342157024,114.3,6097.0,176.2,-45.1,Average Performer
1073879730,Jennifer Lam,OH,551.0,40511.300000247,1170.6370534831042,45.9,3375.94,97.6,-69.6,Average Performer
1073886438,Peter Minich,IL,1260.0,75606.3299996913,2184.7625569895367,105.0,6300.53,182.1,-43.3,Average Performer
1073889044,Yaw Nyame,OH,158.0,13625.729999901,393.7366714606342,13.2,1135.48,32.8,-89.8,Average Performer
1073908190,Jacqueline Zillioux,VA,280.0,22518.109999903998,650.6958290683172,23.3,1876.51,54.2,-83.1,Average Performer
1073909768,Zeynep Gul,MO,563.0,47890.9299997844,1383.882945824286,46.9,3990.91,115.3,-64.1,Average Performer
1073928768,Gustavo Diaz-Mercado,LA,29.0,1809.710000002,52.29438655506817,2.4,150.81,4.4,-98.6,Bottom 10% Performer
1073931150,Marshall Strother,OR,272.0,25477.619999988,736.2154758392427,22.7,2123.13,61.4,-80.9,Average Performer
1073932091,Eric Fichtenbaum,OH,617.0,52140.279999661405,1506.6745265201437,51.4,4345.02,125.6,-60.9,Average Performer
1073932521,Justina Tam,NY,1372.0,128997.11999860361,3727.5725158672026,114.3,10749.76,310.6,-3.2,Average Performer
1073956942,Jason Warncke,CO,3610.0,104458.9399996756,3018.5036207291064,300.8,8704.91,251.5,-21.6,Average Performer
1073957783,Samuel Belknap,GA,4430.0,152177.1400003239,4397.395264441744,369.2,12681.43,366.4,14.2,Average Performer
1073975157,William Bruch,VA,13581.0,154741.7899996681,4471.504817046312,1131.8,12895.15,372.6,16.1,Average Performer
1083025951,Andrew Gowdey,MS,9173.0,364168.9799978099,10523.229363461169,764.4,30347.41,876.9,173.2,Top 10% Performer
1083051577,Pooya Banapour,CA,1490.0,105366.8800002066,3044.73995989755,124.2,8780.57,253.7,-21.0,Average Performer
1083057384,Wei Phin Tan,NY,1033.0,94337.5899998792,2726.0314625668,86.1,7861.47,227.2,-29.2,Average Performer
1083057525,Isaac Kelly,CA,1747.0,131321.7699997067,3794.746895056571,145.6,10943.48,316.2,-1.5,Average Performer
1083060859,Daniel Furlong,SC,547.0,29808.1399999307,861.3525899963214,45.6,2484.01,71.8,-77.6,Average Performer
1083065643,Laura Mcgarry,PA,2013.0,103497.72000009571,2990.7276730786884,167.8,8624.81,249.2,-22.4,Average Performer
1083067250,Arjun Sivaraman,WI,274.0,17066.2699999978,493.15642861677384,22.8,1422.19,41.1,-87.2,Average Performer
1083068357,Spencer Hill,OH,1914.0,141264.520000493,4082.0581283265137,159.5,11772.04,340.2,6.0,Average Performer
1083070932,Paige Nichols,MN,50.0,4941.969999996,142.80591339112644,4.2,411.83,11.9,-96.3,Bottom 10% Performer
1083078166,Nathan Shaw,CA,340.0,41289.959999456005,1193.1376458396471,28.3,3440.83,99.4,-69.0,Average Performer
1083078604,Marilin Nicholson,FL,1139.0,67675.89999976719,1955.6004415326502,94.9,5639.66,163.0,-49.2,Average Performer
1083091227,Peter Reisz,PA,2181.0,119198.6299999876,3444.429899844178,181.8,9933.22,287.0,-10.6,Average Performer
1083103915,Stephen Pittman,OK,247.0,11708.849999986,338.3454409899382,20.6,975.74,28.2,-91.2,Bottom 10% Performer
1083119010,Gannon Curtis,CO,150.0,9704.000000047,280.41218047768893,12.5,808.67,23.4,-92.7,Bottom 10% Performer
1083119564,Thomas Hwang,CA,88.0,5854.39999996,169.17199808011281,7.3,487.87,14.1,-95.6,Bottom 10% Performer
1083140495,Brian Mcgreen,PA,830.0,39759.250000146305,1148.9053984588397,69.2,3313.27,95.7,-70.2,Average Performer
1083146286,Andrew Wang,CA,956.0,119406.740000342,3450.443562146147,79.7,9950.56,287.5,-10.4,Average Performer
1083150221,Anirban Mitra,CA,214.0,21681.24999996,626.5134571250238,17.8,1806.77,52.2,-83.7,Average Performer
1083155592,Colby Souders,KS,364.0,20062.589999987,579.7397576153116,30.3,1671.88,48.3,-84.9,Average Performer
1083600191,David Meriwether,WV,1003.0,32499.6600002342,939.1282487020881,83.6,2708.31,78.3,-75.6,Average Performer
1083600878,Angelo Paola,FL,2760.0,148027.94999900452,4277.497962764029,230.0,12335.66,356.5,11.0,Average Performer
1083601413,Allan Klaiman,FL,3602.0,191491.8700011032,5533.455565797551,300.2,15957.66,461.1,43.7,Average Performer
1083604219,Dicken Ko,RI,284.0,20098.4800000042,580.7768550145407,23.7,1674.87,48.4,-84.9,Average Performer
1083608152,Richard Ashley,NY,356.0,18097.1399999989,522.9450214123162,29.7,1508.09,43.6,-86.4,Average Performer
1083612949,Yuk-Yuen Leung,CA,30062.0,814132.5399975921,23525.62662174963,2505.2,67844.38,1960.5,510.8,Top 10% Performer
1083616320,William Gans,FL,1614.0,98097.8400000844,2834.6897376795023,134.5,8174.82,236.2,-26.4,Average Performer
1083619043,J. Ellsworth,UT,39037.0,398127.5499997872,11504.515086885795,3253.1,33177.3,958.7,198.7,Top 10% Performer
1083627814,Manuel Perez,SC,4117.0,278582.690000164,8050.080332430719,343.1,23215.22,670.8,109.0,Average Performer
1083631022,Frederic Fernholz,NH,246.0,12792.1099999774,369.6479243597216,20.5,1066.01,30.8,-90.4,Average Performer
1083633283,Erol Ulker,NJ,2844.0,107434.9899998216,3104.501216539857,237.0,8952.92,258.7,-19.4,Average Performer
1083633473,Ronald Konchanin,IL,440.0,13380.950000034,386.6633724602528,36.7,1115.08,32.2,-90.0,Average Performer
1083635494,Perinchery Narayan,FL,8570.0,355304.3099993142,10267.070929466807,714.2,29608.69,855.6,166.5,Top 10% Performer
1083636294,Christopher Kane,CA,35536.0,352090.1300003913,10174.192196785296,2961.3,29340.84,847.8,164.1,Top 10% Performer
1083637524,Mark Walterskirchen,MO,752.0,49699.859999991,1436.1547930715017,62.7,4141.65,119.7,-62.7,Average Performer
1083644702,Subhash Vyas,WV,51.0,4122.239999994,119.11853945229468,4.2,343.52,9.9,-96.9,Bottom 10% Performer
1083645162,Hector Rodriguez-Blazquez,PR,30.0,3836.52,110.86221544116373,2.5,319.71,9.2,-97.1,Bottom 10% Performer
1083646657,Brandon Rubens,NC,1789.0,82846.3099997294,2393.9730452846425,149.1,6903.86,199.5,-37.8,Average Performer
1083646772,Mark Dykstra,WI,25.0,2001.579999978,57.83876877490161,2.1,166.8,4.8,-98.5,Bottom 10% Performer
1083647838,Travis Clark,WA,1289.0,112579.0000000944,3253.145390135132,107.4,9381.58,271.1,-15.5,Average Performer
1083650170,Matthew Rutman,NY,3244.0,277136.12000433577,8008.27944138148,270.3,23094.68,667.4,107.9,Average Performer
1083650287,Nathan Moore,WI,1129.0,76030.399999818,2197.016719542105,94.1,6335.87,183.1,-43.0,Average Performer
1083659007,John Lasater,VA,19.0,8097.959999950001,234.00315550248223,1.6,674.83,19.5,-93.9,Bottom 10% Performer
1083659072,Brian Murray,NY,8308.0,106159.5999998811,3067.646837846429,692.3,8846.63,255.6,-20.4,Average Performer
1083661052,Meredith Lightfoot,TX,16533.0,255568.390000738,7385.046321200767,1377.8,21297.37,615.4,91.7,Average Performer
1083668594,William Tissot,TN,3626.0,188970.4600003944,5460.5955002396795,302.2,15747.54,455.0,41.8,Average Performer
1083674212,Matthew Anderson,WI,761.0,45567.4600002268,1316.7426646157855,63.4,3797.29,109.7,-65.8,Average Performer
1083676324,Timothy Donahue,NY,1082.0,84868.660000142,2452.411995542475,90.2,7072.39,204.4,-36.3,Average Performer
1083677272,Jeffrey Lumerman,NY,44663.0,622348.7600041124,17983.735862478756,3721.9,51862.4,1498.6,366.9,Top 10% Performer
1083678247,York Moy,CT,8913.0,257803.9200011288,7449.645439289167,742.8,21483.66,620.8,93.4,Average Performer
1083678254,Joseph Camps,FL,3268.0,109225.1899998849,3156.2318312870207,272.3,9102.1,263.0,-18.1,Average Performer
1083681134,Ganesh Devendra,CA,470.0,25419.470000003002,734.5351411019701,39.2,2118.29,61.2,-80.9,Average Performer
1083686117,Sean Stroup,ID,596.0,47107.61999998,1361.2479844646334,49.7,3925.63,113.4,-64.7,Average Performer
1083690259,Paul Mcadams,CA,1832.0,139382.139999561,4027.6638290121714,152.7,11615.18,335.6,4.6,Average Performer
1083693394,Jules Geltzeiler,NJ,316.0,8892.300000015,256.95684588354106,26.3,741.03,21.4,-93.3,Bottom 10% Performer
1083695373,Venkata Marella,NJ,8688.0,611880.4699993475,17681.238332996614,724.0,50990.04,1473.4,359.0,Top 10% Performer
1083697817,Piyush Joshi,FL,3023.0,239234.6399994022,6913.057197825887,251.9,19936.22,576.1,79.5,Average Performer
1083701452,William Tingle,FL,5644.0,328833.1299994886,9502.14499134515,470.3,27402.76,791.8,146.7,Top 10% Performer
1083702997,Benjamin Tripp,FL,45138.0,1513988.7199976046,43749.05999496057,3761.5,126165.73,3645.8,1035.8,Top 10% Performer
1083712210,Gina Rooker,PA,1371.0,74350.759999216,2148.480908022724,114.2,6195.9,179.0,-44.2,Average Performer
1083716195,Gary Friedlander,MD,4413.0,226337.3499998344,6540.369933706515,367.8,18861.45,545.0,69.8,Average Performer
1083738116,James Mcintosh,MO,1855.0,90917.0999996508,2627.191081356832,154.6,7576.42,218.9,-31.8,Average Performer
1083752000,Charles Cobb,FL,12947.0,329566.4499994831,9523.335413870436,1078.9,27463.87,793.6,147.2,Top 10% Performer
1083769517,Joshua Bodie,WI,107.0,7133.2999999594,206.12780368718322,8.9,594.44,17.2,-94.6,Bottom 10% Performer
1083782965,Hilary Watson,LA,473.0,30570.7299996758,883.3888147116933,39.4,2547.56,73.6,-77.1,Average Performer
1083798979,Thomas Polascik,NC,651.0,56572.240000123,1634.7429073438575,54.2,4714.35,136.2,-57.6,Average Performer
1083800510,Edwin Abel,WI,453.0,36975.670000227,1068.469522808832,37.8,3081.31,89.0,-72.3,Average Performer
1083807333,Joseph Pettus,AL,3676.0,207032.6799999115,5982.531453898767,306.3,17252.72,498.5,55.3,Average Performer
1083810410,Caroline Vilchis,CA,787.0,64680.04999929,1869.0306939013815,65.6,5390.0,155.8,-51.5,Average Performer
1083810832,Vinh Trang,CA,404.0,39712.86999995,1147.5651761808579,33.7,3309.41,95.6,-70.2,Average Performer
1083823009,Vernon Orton,VA,12418.0,144255.1099999252,4168.475880042455,1034.8,12021.26,347.4,8.2,Average Performer
1083823785,Christopher Yang,TX,1137.0,76982.5300005394,2224.529997530483,94.8,6415.21,185.4,-42.2,Average Performer
1083832281,Stephanie Hughes,LA,899.0,44707.1900001276,1291.8838242895088,74.9,3725.6,107.7,-66.5,Average Performer
1083837975,Richard Jadick,GA,1545.0,95639.04000064041,2763.6388855361292,128.8,7969.92,230.3,-28.3,Average Performer
1083849566,Scott Caesar,FL,7627.0,437626.39000030584,12645.895533179193,635.6,36468.87,1053.8,228.3,Top 10% Performer
1083858518,Gregory Lieser,TX,5037.0,255433.9899999779,7381.162624037828,419.8,21286.17,615.1,91.6,Average Performer
1083864847,Hubert Cox,CO,37416.0,424064.8100010936,12254.012575812818,3118.0,35338.73,1021.2,218.1,Top 10% Performer
1083876296,Michelle Ramirez,ME,33.0,1463.2800000000002,42.28375262236247,2.8,121.94,3.5,-98.9,Bottom 10% Performer
1083877658,Carrie Fitzgerald,NJ,4217.0,227789.149998974,6582.32195383989,351.4,18982.43,548.5,70.9,Average Performer
1083882096,Geoffrey Habermacher,AL,1009.0,45548.3100000493,1316.1892955611797,84.1,3795.69,109.7,-65.8,Average Performer
